Grid mode: 1000 periods in [0.1, 200] yr, 10 Iterations each, Mass Constrain = True
Total Mass Fractional Acceptance = 0.1, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: 2.17 MSol, Secondary Star (m2) Mass Guess: 1.0 MSol
  [217/1000] P =    43.32 yr, a = 7.937"  e = 0.701, M = 4.898 Msun  cost = 0.0005816786646407758
  [218/1000] P =    43.52 yr, a = 7.910"  e = 0.698, M = 4.803 Msun  cost = 0.000554471945394965
  [219/1000] P =    43.72 yr, a = 7.884"  e = 0.694, M = 4.713 Msun  cost = 0.0005284484915426365
  [220/1000] P =    43.92 yr, a = 7.860"  e = 0.690, M = 4.627 Msun  cost = 0.0005035765716101501
  [221/1000] P =    44.12 yr, a = 7.836"  e = 0.686, M = 4.544 Msun  cost = 0.0004798253932640759
  [222/1000] P =    44.32 yr, a = 7.814"  e = 0.682, M = 4.465 Msun  cost = 0.00045716507180409424
  [223/1000] P =    44.52 yr, a = 7.793"  e = 0.679, M = 4.389 Msun  cost = 0.00043556659927321127
  [224/1000] P =    44.72 yr, a = 7.772"  e = 0.675, M = 4.315 Msun  cost = 0.00041500181505454823
  [225/1000] P =    44.92 yr, a = 7.753"  e = 0.672, M = 4.245 Msun  cost = 0.000395443377462289
  [226/1000] P =    45.12 yr, a = 7.735"  e = 0.668, M = 4.178 Msun  cost = 0.0003768647364778851
  [227/1000] P =    45.32 yr, a = 7.717"  e = 0.665, M = 4.113 Msun  cost = 0.00035924010748188834
  [228/1000] P =    45.52 yr, a = 7.700"  e = 0.661, M = 4.050 Msun  cost = 0.0003425444460364683
  [229/1000] P =    45.72 yr, a = 7.684"  e = 0.658, M = 3.990 Msun  cost = 0.0003267534235461282
  [230/1000] P =    45.92 yr, a = 7.669"  e = 0.654, M = 3.932 Msun  cost = 0.0003118434038794622
  [231/1000] P =    46.12 yr, a = 7.655"  e = 0.651, M = 3.877 Msun  cost = 0.00029779142083058235
  [232/1000] P =    46.32 yr, a = 7.642"  e = 0.648, M = 3.823 Msun  cost = 0.00028457515646594254
  [233/1000] P =    46.52 yr, a = 7.629"  e = 0.644, M = 3.771 Msun  cost = 0.00027217292018700986
  [234/1000] P =    46.72 yr, a = 7.616"  e = 0.641, M = 3.721 Msun  cost = 0.0002605636286477107
  [235/1000] P =    46.92 yr, a = 7.605"  e = 0.638, M = 3.672 Msun  cost = 0.0002497267863406045
  [236/1000] P =    47.12 yr, a = 7.594"  e = 0.635, M = 3.626 Msun  cost = 0.00023964246693259714
  [237/1000] P =    47.32 yr, a = 7.584"  e = 0.632, M = 3.580 Msun  cost = 0.00023029129525088047
  [238/1000] P =    47.52 yr, a = 7.574"  e = 0.629, M = 3.537 Msun  cost = 0.00022165442992170455
  [239/1000] P =    47.72 yr, a = 7.565"  e = 0.626, M = 3.495 Msun  cost = 0.00021371354663626433
