Grid mode: 1000 periods in [0.1, 120] yr, 10 Iterations each, Mass Constrain = True
Total Mass Fractional Acceptance = 0.1, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: 2.17 MSol, Secondary Star (m2) Mass Guess: 1.0 MSol
  [194/1000] P =    23.26 yr, a = 99.863"  e = 0.999, M = 33827.644 Msun  cost = 5.472015612101752
  [195/1000] P =    23.38 yr, a = 99.817"  e = 0.999, M = 33435.613 Msun  cost = 5.156954344462841
  [196/1000] P =    23.50 yr, a = 99.882"  e = 0.999, M = 33159.878 Msun  cost = 4.858863503488496
  [197/1000] P =    23.62 yr, a = 99.999"  e = 0.999, M = 32939.330 Msun  cost = 4.576824375844677
  [198/1000] P =    23.74 yr, a = 99.976"  e = 0.999, M = 32584.106 Msun  cost = 4.310071930846289
  [199/1000] P =    23.86 yr, a = 99.824"  e = 0.999, M = 32110.650 Msun  cost = 4.057737871519358
  [200/1000] P =    23.98 yr, a = 100.000"  e = 0.999, M = 31958.101 Msun  cost = 3.8187179121320214
  [201/1000] P =    24.10 yr, a = 99.762"  e = 0.999, M = 31415.699 Msun  cost = 3.592769155534708
  [202/1000] P =    24.22 yr, a = 99.999"  e = 0.999, M = 31327.340 Msun  cost = 3.378622785167123
  [203/1000] P =    24.34 yr, a = 100.000"  e = 0.999, M = 31019.908 Msun  cost = 3.17608174842699
  [204/1000] P =    24.46 yr, a = 99.998"  e = 0.999, M = 30714.256 Msun  cost = 2.984387214430458
  [205/1000] P =    24.58 yr, a = 99.995"  e = 0.999, M = 30412.862 Msun  cost = 2.802964912999552
  [206/1000] P =    24.70 yr, a = 99.827"  e = 0.999, M = 29965.928 Msun  cost = 2.6313628955333406
  [207/1000] P =    24.82 yr, a = 99.996"  e = 0.999, M = 29827.779 Msun  cost = 2.468813749661866
  [208/1000] P =    24.94 yr, a = 99.453"  e = 0.999, M = 29063.564 Msun  cost = 2.315364910403949
  [209/1000] P =    25.06 yr, a = 99.884"  e = 0.999, M = 29161.633 Msun  cost = 2.169749581709844
  [210/1000] P =    25.18 yr, a = 99.900"  e = 0.999, M = 28897.732 Msun  cost = 2.0322160577625095
  [211/1000] P =    25.30 yr, a = 99.957"  e = 0.999, M = 28673.170 Msun  cost = 1.9021483377113448
  [212/1000] P =    25.42 yr, a = 99.997"  e = 0.999, M = 28437.494 Msun  cost = 1.7791959632591205
  [213/1000] P =    25.54 yr, a = 99.987"  e = 0.999, M = 28162.180 Msun  cost = 1.6630160131409708
  [214/1000] P =    25.66 yr, a = 99.960"  e = 0.999, M = 27877.405 Msun  cost = 1.5532576127200837
  [215/1000] P =    25.78 yr, a = 99.784"  e = 0.999, M = 27472.745 Msun  cost = 1.449650231695823
  [216/1000] P =    25.90 yr, a = 99.989"  e = 0.999, M = 27387.036 Msun  cost = 1.351707118675515
  [217/1000] P =    26.02 yr, a = 99.944"  e = 0.999, M = 27097.796 Msun  cost = 1.259365944117589
  [218/1000] P =    26.14 yr, a = 99.938"  e = 0.999, M = 26845.252 Msun  cost = 1.1722565311064002
  [219/1000] P =    26.26 yr, a = 99.997"  e = 0.999, M = 26647.612 Msun  cost = 1.0901185169169112
  [220/1000] P =    26.38 yr, a = 99.996"  e = 0.999, M = 26404.358 Msun  cost = 1.0127476559463806
  [221/1000] P =    26.50 yr, a = 99.968"  e = 0.999, M = 26144.335 Msun  cost = 0.9399024529269572
  [222/1000] P =    26.62 yr, a = 99.993"  e = 0.999, M = 25928.478 Msun  cost = 0.8713441176185246
  [223/1000] P =    26.74 yr, a = 100.000"  e = 0.999, M = 25701.320 Msun  cost = 0.8068843572236605
  [224/1000] P =    26.86 yr, a = 100.000"  e = 0.999, M = 25472.254 Msun  cost = 0.7463225967390044
  [225/1000] P =    26.98 yr, a = 99.998"  e = 0.999, M = 25244.757 Msun  cost = 0.6894699358624706
  [226/1000] P =    27.10 yr, a = 100.000"  e = 0.999, M = 25022.890 Msun  cost = 0.6361463613530618
  [227/1000] P =    27.22 yr, a = 100.000"  e = 0.999, M = 24803.066 Msun  cost = 0.586182351591761
  [228/1000] P =    27.34 yr, a = 100.000"  e = 0.999, M = 24585.750 Msun  cost = 0.5394149209167604
  [229/1000] P =    27.46 yr, a = 100.000"  e = 0.999, M = 24371.412 Msun  cost = 0.4956883141036036
  [230/1000] P =    27.58 yr, a = 100.000"  e = 0.999, M = 24159.797 Msun  cost = 0.45485366137662187
  [231/1000] P =    27.70 yr, a = 100.000"  e = 0.999, M = 23950.908 Msun  cost = 0.41676824430164294
  [232/1000] P =    27.82 yr, a = 100.000"  e = 0.999, M = 23744.746 Msun  cost = 0.3812950958676482
  [233/1000] P =    27.94 yr, a = 99.999"  e = 0.999, M = 23540.237 Msun  cost = 0.3483027671998478
  [234/1000] P =    28.06 yr, a = 100.000"  e = 0.999, M = 23340.302 Msun  cost = 0.31766390610276574
  [235/1000] P =    28.18 yr, a = 100.000"  e = 0.999, M = 23141.614 Msun  cost = 0.2892568340867413
  [236/1000] P =    28.30 yr, a = 100.000"  e = 0.999, M = 22946.102 Msun  cost = 0.2629629607218386
  [237/1000] P =    28.42 yr, a = 100.000"  e = 0.999, M = 22752.737 Msun  cost = 0.2386679487332018
  [238/1000] P =    28.54 yr, a = 100.000"  e = 0.999, M = 22561.806 Msun  cost = 0.21626063047624342
  [239/1000] P =    28.66 yr, a = 100.000"  e = 0.999, M = 22373.268 Msun  cost = 0.19563301148754617
  [240/1000] P =    28.78 yr, a = 100.000"  e = 0.999, M = 22187.083 Msun  cost = 0.17667999001481918
  [241/1000] P =    28.90 yr, a = 100.000"  e = 0.999, M = 22003.213 Msun  cost = 0.15929920158235206
